https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume DAI
1556157600,2019-04-25 02:00:00,DAI/USD,0.975,0.975,0.975,0.975,0.0,0.0
1556154000,2019-04-25 01:00:00,DAI/USD,0.975,0.975,0.975,0.975,0.0,0.0
1556150400,2019-04-25 00:00:00,DAI/USD,0.975,0.975,0.975,0.975,0.0,0.0
1556146800,2019-04-24 23:00:00,DAI/USD,0.975,0.975,0.975,0.975,24.38,25.0
1556143200,2019-04-24 22:00:00,DAI/USD,0.9797,0.9797,0.975,0.975,3246.48,3328.16
1556139600,2019-04-24 21:00:00,DAI/USD,0.9797,0.9797,0.9752,0.9797,808.02,825.0
1556136000,2019-04-24 20:00:00,DAI/USD,0.9798,0.9798,0.9797,0.9797,95.03,97.0
1556132400,2019-04-24 19:00:00,DAI/USD,0.9785,0.9799,0.9785,0.9798,2634.76,2690.04
1556128800,2019-04-24 18:00:00,DAI/USD,0.9771,0.9799,0.975,0.9785,15584.36,15960.58
1556125200,2019-04-24 17:00:00,DAI/USD,0.9757,0.9771,0.975,0.9771,35501.74,36410.23
1556121600,2019-04-24 16:00:00,DAI/USD,0.9756,0.9799,0.9751,0.9757,6049.82,6200.81
1556118000,2019-04-24 15:00:00,DAI/USD,0.9798,0.9798,0.9756,0.9756,3074.39,3150.0
1556114400,2019-04-24 14:00:00,DAI/USD,0.9799,0.9799,0.976,0.9798,401.72,411.25
1556110800,2019-04-24 13:00:00,DAI/USD,0.975,0.9818,0.975,0.9799,23235.44,23706.5
1556107200,2019-04-24 12:00:00,DAI/USD,0.9818,0.9818,0.975,0.975,27139.2,27819.43
1556103600,2019-04-24 11:00:00,DAI/USD,0.9818,0.9818,0.9752,0.9818,5200.9,5306.38
1556100000,2019-04-24 10:00:00,DAI/USD,0.9753,0.9818,0.975,0.9818,9861.24,10062.69
1556096400,2019-04-24 09:00:00,DAI/USD,0.9751,0.98,0.975,0.9753,754.69,771.48
1556092800,2019-04-24 08:00:00,DAI/USD,0.9795,0.9818,0.975,0.9751,18876.17,19321.88
1556089200,2019-04-24 07:00:00,DAI/USD,0.976,0.98,0.975,0.9795,28097.98,28796.3
1556085600,2019-04-24 06:00:00,DAI/USD,0.9799,0.98,0.976,0.976,685.41,700.0
1556082000,2019-04-24 05:00:00,DAI/USD,0.9795,0.98,0.9754,0.9799,4992.08,5095.23
1556078400,2019-04-24 04:00:00,DAI/USD,0.9797,0.9797,0.9751,0.9795,92.89,95.17
1556074800,2019-04-24 03:00:00,DAI/USD,0.9796,0.9797,0.9796,0.9797,195.93,200.0
1556071200,2019-04-24 02:00:00,DAI/USD,0.9796,0.9796,0.9796,0.9796,0.0,0.0
1556067600,2019-04-24 01:00:00,DAI/USD,0.9796,0.9796,0.9746,0.9796,12012.52,12313.09
1556064000,2019-04-24 00:00:00,DAI/USD,0.9791,0.98,0.977,0.9796,1461.75,1495.65
1556060400,2019-04-23 23:00:00,DAI/USD,0.9791,0.9791,0.9791,0.9791,39.16,40.0
1556056800,2019-04-23 22:00:00,DAI/USD,0.981,0.9829,0.9791,0.9791,57651.37,58767.8
1556053200,2019-04-23 21:00:00,DAI/USD,0.983,0.983,0.981,0.981,3475.89,3542.82
1556049600,2019-04-23 20:00:00,DAI/USD,0.981,0.983,0.981,0.983,147.44,150.0
1556046000,2019-04-23 19:00:00,DAI/USD,0.981,0.981,0.981,0.981,5303.47,5405.97
1556042400,2019-04-23 18:00:00,DAI/USD,0.9823,0.9823,0.981,0.981,147.16,150.0
1556038800,2019-04-23 17:00:00,DAI/USD,0.983,0.983,0.9823,0.9823,1030.32,1048.58
1556035200,2019-04-23 16:00:00,DAI/USD,0.981,0.983,0.981,0.983,4068.93,4147.36
1556031600,2019-04-23 15:00:00,DAI/USD,0.981,0.981,0.981,0.981,3146.36,3207.2
1556028000,2019-04-23 14:00:00,DAI/USD,0.983,0.983,0.981,0.981,2367.9,2413.65
1556024400,2019-04-23 13:00:00,DAI/USD,0.983,0.983,0.981,0.983,23644.42,24053.89
1556020800,2019-04-23 12:00:00,DAI/USD,0.983,0.983,0.981,0.983,13306.63,13540.02
1556017200,2019-04-23 11:00:00,DAI/USD,0.981,0.983,0.981,0.983,1648.24,1677.7
1556013600,2019-04-23 10:00:00,DAI/USD,0.9825,0.983,0.981,0.981,30868.26,31411.36
1556010000,2019-04-23 09:00:00,DAI/USD,0.9825,0.9825,0.981,0.9825,3830.45,3899.51
1556006400,2019-04-23 08:00:00,DAI/USD,0.9825,0.9825,0.981,0.9825,2385.27,2428.12
1556002800,2019-04-23 07:00:00,DAI/USD,0.9825,0.9825,0.9825,0.9825,3875.96,3945.0
1555999200,2019-04-23 06:00:00,DAI/USD,0.981,0.9825,0.981,0.9825,435.91,443.81
1555995600,2019-04-23 05:00:00,DAI/USD,0.9824,0.9824,0.981,0.981,24.53,25.0
1555992000,2019-04-23 04:00:00,DAI/USD,0.981,0.9824,0.981,0.9824,2468.5,2515.92
1555988400,2019-04-23 03:00:00,DAI/USD,0.981,0.981,0.981,0.981,3929.3,4005.36
1555984800,2019-04-23 02:00:00,DAI/USD,0.981,0.981,0.981,0.981,7686.73,7835.53
1555981200,2019-04-23 01:00:00,DAI/USD,0.981,0.981,0.981,0.981,0.0,0.0
1555977600,2019-04-23 00:00:00,DAI/USD,0.981,0.9821,0.981,0.981,26556.79,27070.84
1555974000,2019-04-22 23:00:00,DAI/USD,0.982,0.982,0.981,0.981,18887.85,19253.48
1555970400,2019-04-22 22:00:00,DAI/USD,0.9824,0.9824,0.981,0.982,221.65,225.92
1555966800,2019-04-22 21:00:00,DAI/USD,0.981,0.9824,0.981,0.9824,5641.18,5750.36
1555963200,2019-04-22 20:00:00,DAI/USD,0.9825,0.9825,0.981,0.981,2745.96,2799.14
1555959600,2019-04-22 19:00:00,DAI/USD,0.981,0.9825,0.981,0.9825,9963.23,10155.78
1555956000,2019-04-22 18:00:00,DAI/USD,0.9824,0.9825,0.981,0.981,5580.06,5680.04
1555952400,2019-04-22 17:00:00,DAI/USD,0.981,0.9824,0.981,0.9824,461.3,470.2
1555948800,2019-04-22 16:00:00,DAI/USD,0.9811,0.9811,0.981,0.981,4929.03,5024.47
1555945200,2019-04-22 15:00:00,DAI/USD,0.9825,0.9825,0.981,0.9811,329.69,335.89
1555941600,2019-04-22 14:00:00,DAI/USD,0.981,0.9825,0.981,0.9825,1403.16,1428.22
1555938000,2019-04-22 13:00:00,DAI/USD,0.981,0.9825,0.981,0.981,1296.07,1319.22
1555934400,2019-04-22 12:00:00,DAI/USD,0.9825,0.9825,0.981,0.981,8593.71,8754.8
1555930800,2019-04-22 11:00:00,DAI/USD,0.982,0.9825,0.981,0.9825,14972.87,15243.61
1555927200,2019-04-22 10:00:00,DAI/USD,0.982,0.9825,0.982,0.982,8535.4,8688.89
1555923600,2019-04-22 09:00:00,DAI/USD,0.982,0.982,0.982,0.982,2216.94,2257.58
1555920000,2019-04-22 08:00:00,DAI/USD,0.981,0.9825,0.981,0.982,34.5,35.12
1555916400,2019-04-22 07:00:00,DAI/USD,0.981,0.9825,0.981,0.981,935.63,952.53
1555912800,2019-04-22 06:00:00,DAI/USD,0.981,0.981,0.981,0.981,0.0,0.0
1555909200,2019-04-22 05:00:00,DAI/USD,0.9825,0.9825,0.981,0.981,296.91,302.22
1555905600,2019-04-22 04:00:00,DAI/USD,0.9825,0.9825,0.9825,0.9825,9.952,10.13
1555902000,2019-04-22 03:00:00,DAI/USD,0.9825,0.9825,0.9825,0.9825,19.88,20.23
1555898400,2019-04-22 02:00:00,DAI/USD,0.98,0.9825,0.98,0.9825,9.939,10.12
1555894800,2019-04-22 01:00:00,DAI/USD,0.98,0.98,0.98,0.98,0.0,0.0
1555891200,2019-04-22 00:00:00,DAI/USD,0.98,0.98,0.98,0.98,0.0,0.0
1555887600,2019-04-21 23:00:00,DAI/USD,0.98,0.98,0.98,0.98,49.0,50.0
1555884000,2019-04-21 22:00:00,DAI/USD,0.98,0.9825,0.98,0.98,53.25,54.31
1555880400,2019-04-21 21:00:00,DAI/USD,0.98,0.9825,0.98,0.98,550.2,560.13
1555876800,2019-04-21 20:00:00,DAI/USD,0.98,0.982,0.98,0.98,5803.74,5921.57
1555873200,2019-04-21 19:00:00,DAI/USD,0.98,0.98,0.98,0.98,28.38,28.96
1555869600,2019-04-21 18:00:00,DAI/USD,0.98,0.98,0.98,0.98,6024.67,6147.52
1555866000,2019-04-21 17:00:00,DAI/USD,0.98,0.98,0.98,0.98,24.5,25.0
1555862400,2019-04-21 16:00:00,DAI/USD,0.98,0.98,0.98,0.98,173.8,177.34
1555858800,2019-04-21 15:00:00,DAI/USD,0.981,0.982,0.98,0.98,877.72,894.94
1555855200,2019-04-21 14:00:00,DAI/USD,0.981,0.9825,0.981,0.981,2469.2,2516.98
1555851600,2019-04-21 13:00:00,DAI/USD,0.9825,0.9825,0.981,0.981,755.54,770.11
1555848000,2019-04-21 12:00:00,DAI/USD,0.981,0.9825,0.981,0.9825,273.92,278.79
1555844400,2019-04-21 11:00:00,DAI/USD,0.9823,0.9825,0.981,0.981,345.16,351.44
1555840800,2019-04-21 10:00:00,DAI/USD,0.9823,0.9823,0.98,0.9823,3878.54,3957.43
1555837200,2019-04-21 09:00:00,DAI/USD,0.98,0.9825,0.98,0.9823,33430.22,34105.72
1555833600,2019-04-21 08:00:00,DAI/USD,0.9825,0.9825,0.98,0.98,16650.21,16983.86
1555830000,2019-04-21 07:00:00,DAI/USD,0.98,0.9825,0.98,0.9825,34.48,35.1
1555826400,2019-04-21 06:00:00,DAI/USD,0.98,0.98,0.98,0.98,2823.57,2881.19
1555822800,2019-04-21 05:00:00,DAI/USD,0.98,0.98,0.98,0.98,390.05,398.01
1555819200,2019-04-21 04:00:00,DAI/USD,0.9771,0.98,0.9771,0.98,2454.87,2504.96
1555815600,2019-04-21 03:00:00,DAI/USD,0.9771,0.9771,0.9771,0.9771,0.0,0.0
1555812000,2019-04-21 02:00:00,DAI/USD,0.9771,0.9771,0.9771,0.9771,0.0,0.0
1555808400,2019-04-21 01:00:00,DAI/USD,0.9779,0.9814,0.9771,0.9771,77.37,79.14
1555804800,2019-04-21 00:00:00,DAI/USD,0.9779,0.9779,0.9779,0.9779,0.0,0.0
1555801200,2019-04-20 23:00:00,DAI/USD,0.9792,0.9819,0.9779,0.9779,140.61,143.71
1555797600,2019-04-20 22:00:00,DAI/USD,0.9793,0.9824,0.9779,0.9792,545.41,556.09
1555794000,2019-04-20 21:00:00,DAI/USD,0.9789,0.982,0.9789,0.9793,1029.65,1049.1
1555790400,2019-04-20 20:00:00,DAI/USD,0.9805,0.9815,0.977,0.9789,709.89,725.0
1555786800,2019-04-20 19:00:00,DAI/USD,0.977,0.9805,0.977,0.9805,250.0,254.97
1555783200,2019-04-20 18:00:00,DAI/USD,0.9835,0.9843,0.977,0.977,9098.25,9281.62
1555779600,2019-04-20 17:00:00,DAI/USD,0.981,0.9835,0.981,0.9835,59.12,60.17
1555776000,2019-04-20 16:00:00,DAI/USD,0.981,0.9828,0.981,0.981,98.19,100.0
1555772400,2019-04-20 15:00:00,DAI/USD,0.983,0.9856,0.981,0.981,1905.81,1939.96
1555768800,2019-04-20 14:00:00,DAI/USD,0.9809,0.9866,0.9808,0.983,17423.9,17735.46
1555765200,2019-04-20 13:00:00,DAI/USD,0.9845,0.9845,0.9809,0.9809,49.04,50.0
1555761600,2019-04-20 12:00:00,DAI/USD,0.9851,0.9851,0.9808,0.9845,550.42,560.16
1555758000,2019-04-20 11:00:00,DAI/USD,0.9851,0.9851,0.9809,0.9851,279.81,285.21
1555754400,2019-04-20 10:00:00,DAI/USD,0.981,0.9863,0.9808,0.9851,2220.38,2260.56
1555750800,2019-04-20 09:00:00,DAI/USD,0.9828,0.9846,0.9808,0.981,1176.96,1199.19
1555747200,2019-04-20 08:00:00,DAI/USD,0.9804,0.9828,0.9804,0.9828,1858.23,1891.79
1555743600,2019-04-20 07:00:00,DAI/USD,0.9804,0.9804,0.9804,0.9804,0.0,0.0
1555740000,2019-04-20 06:00:00,DAI/USD,0.978,0.9804,0.9779,0.9804,5485.83,5597.99
1555736400,2019-04-20 05:00:00,DAI/USD,0.98,0.98,0.9779,0.978,97.8,100.0
1555732800,2019-04-20 04:00:00,DAI/USD,0.98,0.98,0.98,0.98,2045.01,2086.75
1555729200,2019-04-20 03:00:00,DAI/USD,0.98,0.98,0.98,0.98,9.942,10.15
1555725600,2019-04-20 02:00:00,DAI/USD,0.98,0.98,0.98,0.98,2384.54,2433.2
1555722000,2019-04-20 01:00:00,DAI/USD,0.9789,0.98,0.9789,0.98,103.04,105.14
1555718400,2019-04-20 00:00:00,DAI/USD,0.9782,0.98,0.9782,0.9789,416.23,424.84
1555714800,2019-04-19 23:00:00,DAI/USD,0.98,0.98,0.9782,0.9782,195.85,200.0
1555711200,2019-04-19 22:00:00,DAI/USD,0.98,0.98,0.98,0.98,5448.92,5560.12
1555707600,2019-04-19 21:00:00,DAI/USD,0.98,0.9839,0.98,0.98,49.1,50.0
1555704000,2019-04-19 20:00:00,DAI/USD,0.98,0.9843,0.98,0.98,1960.12,2000.0
1555700400,2019-04-19 19:00:00,DAI/USD,0.98,0.9851,0.98,0.98,1816.09,1850.0
1555696800,2019-04-19 18:00:00,DAI/USD,0.9816,0.9818,0.98,0.98,613.34,625.0
1555693200,2019-04-19 17:00:00,DAI/USD,0.986,0.9867,0.9816,0.9816,417.91,425.0
1555689600,2019-04-19 16:00:00,DAI/USD,0.9809,0.986,0.9809,0.986,83.7,85.14
1555686000,2019-04-19 15:00:00,DAI/USD,0.9825,0.9878,0.9809,0.9809,915.83,928.51
1555682400,2019-04-19 14:00:00,DAI/USD,0.9808,0.9825,0.9785,0.9825,93.24,95.0
1555678800,2019-04-19 13:00:00,DAI/USD,0.9801,0.9808,0.9798,0.9808,5694.95,5809.95
1555675200,2019-04-19 12:00:00,DAI/USD,0.9825,0.9825,0.9771,0.9801,5770.1,5889.67
1555671600,2019-04-19 11:00:00,DAI/USD,0.979,0.9825,0.9771,0.9825,2431.18,2479.2
1555668000,2019-04-19 10:00:00,DAI/USD,0.975,0.979,0.975,0.979,4188.38,4278.38
1555664400,2019-04-19 09:00:00,DAI/USD,0.9849,0.9849,0.9743,0.975,42614.83,43535.42
1555660800,2019-04-19 08:00:00,DAI/USD,0.9789,0.9849,0.9789,0.9849,7265.12,7376.93
1555657200,2019-04-19 07:00:00,DAI/USD,0.9791,0.9849,0.9789,0.9789,118.03,120.42
1555653600,2019-04-19 06:00:00,DAI/USD,0.9799,0.9847,0.9791,0.9791,59.62,60.6
1555650000,2019-04-19 05:00:00,DAI/USD,0.9792,0.9847,0.9792,0.9799,83.46,85.16
1555646400,2019-04-19 04:00:00,DAI/USD,0.9792,0.9792,0.9792,0.9792,0.0,0.0
1555642800,2019-04-19 03:00:00,DAI/USD,0.9796,0.9848,0.9792,0.9792,44.18,45.0
1555639200,2019-04-19 02:00:00,DAI/USD,0.9839,0.9849,0.9796,0.9796,181.47,185.19
1555635600,2019-04-19 01:00:00,DAI/USD,0.9832,0.9839,0.978,0.9839,4417.67,4504.99
1555632000,2019-04-19 00:00:00,DAI/USD,0.9815,0.9838,0.9815,0.9832,29.98,30.48
1555628400,2019-04-18 23:00:00,DAI/USD,0.9772,0.9815,0.9772,0.9815,76.21,77.64
1555624800,2019-04-18 22:00:00,DAI/USD,0.9772,0.982,0.9772,0.9772,45.86,46.88
1555621200,2019-04-18 21:00:00,DAI/USD,0.9838,0.9838,0.9772,0.9772,298.02,304.89
1555617600,2019-04-18 20:00:00,DAI/USD,0.9831,0.9838,0.9773,0.9838,54.41,55.49
1555614000,2019-04-18 19:00:00,DAI/USD,0.9776,0.9831,0.9776,0.9831,22.71,23.1
1555610400,2019-04-18 18:00:00,DAI/USD,0.9839,0.9839,0.9772,0.9776,957.59,978.41
1555606800,2019-04-18 17:00:00,DAI/USD,0.9805,0.9839,0.9773,0.9839,4885.87,4979.4
1555603200,2019-04-18 16:00:00,DAI/USD,0.9799,0.9805,0.977,0.9805,372.34,379.86
1555599600,2019-04-18 15:00:00,DAI/USD,0.9799,0.9799,0.9799,0.9799,0.0,0.0
1555596000,2019-04-18 14:00:00,DAI/USD,0.9769,0.9799,0.9765,0.9799,648.91,663.21
1555592400,2019-04-18 13:00:00,DAI/USD,0.9829,0.9829,0.9762,0.9769,7500.56,7680.01
1555588800,2019-04-18 12:00:00,DAI/USD,0.9825,0.9829,0.9773,0.9829,549.21,560.11
1555585200,2019-04-18 11:00:00,DAI/USD,0.9763,0.9825,0.9763,0.9825,44.4,45.37
1555581600,2019-04-18 10:00:00,DAI/USD,0.9826,0.9826,0.9763,0.9763,48.82,50.0
1555578000,2019-04-18 09:00:00,DAI/USD,0.9826,0.9826,0.9772,0.9826,303.62,310.1
1555574400,2019-04-18 08:00:00,DAI/USD,0.9775,0.9826,0.9775,0.9826,20.02,20.38
1555570800,2019-04-18 07:00:00,DAI/USD,0.9811,0.9829,0.9771,0.9775,969.44,987.93
1555567200,2019-04-18 06:00:00,DAI/USD,0.9815,0.9815,0.9763,0.9811,283.87,290.5
1555563600,2019-04-18 05:00:00,DAI/USD,0.9825,0.9825,0.9815,0.9815,49.07,50.0
1555560000,2019-04-18 04:00:00,DAI/USD,0.9825,0.9825,0.9825,0.9825,9.967,10.14
1555556400,2019-04-18 03:00:00,DAI/USD,0.9821,0.9827,0.9774,0.9825,103.23,105.46
1555552800,2019-04-18 02:00:00,DAI/USD,0.9829,0.9829,0.9821,0.9821,11.76,11.98
1555549200,2019-04-18 01:00:00,DAI/USD,0.9848,0.9848,0.9829,0.9829,24.57,25.0
1555545600,2019-04-18 00:00:00,DAI/USD,0.9848,0.9848,0.9848,0.9848,0.0,0.0
1555542000,2019-04-17 23:00:00,DAI/USD,0.985,0.985,0.975,0.9848,1017.14,1042.67
1555538400,2019-04-17 22:00:00,DAI/USD,0.9881,0.9881,0.985,0.985,9.984,10.14
1555534800,2019-04-17 21:00:00,DAI/USD,0.9746,0.99,0.9733,0.9881,50643.63,51430.11
1555531200,2019-04-17 20:00:00,DAI/USD,0.978,0.978,0.9746,0.9746,771.33,789.55
1555527600,2019-04-17 19:00:00,DAI/USD,0.98,0.98,0.978,0.978,182.27,186.03
1555524000,2019-04-17 18:00:00,DAI/USD,0.9849,0.9849,0.972,0.98,41415.45,42568.96
1555520400,2019-04-17 17:00:00,DAI/USD,0.9792,0.985,0.9792,0.9849,2767.49,2820.38
1555516800,2019-04-17 16:00:00,DAI/USD,0.976,0.98,0.975,0.9792,431.48,441.78
1555513200,2019-04-17 15:00:00,DAI/USD,0.976,0.976,0.976,0.976,24.4,25.0
1555509600,2019-04-17 14:00:00,DAI/USD,0.977,0.98,0.976,0.976,962.48,985.18
1555506000,2019-04-17 13:00:00,DAI/USD,0.9772,0.984,0.977,0.977,366.68,375.0
1555502400,2019-04-17 12:00:00,DAI/USD,0.9781,0.984,0.9769,0.9772,1041.61,1065.62
1555498800,2019-04-17 11:00:00,DAI/USD,0.9779,0.9856,0.9777,0.9781,1097.89,1120.27
1555495200,2019-04-17 10:00:00,DAI/USD,0.9799,0.984,0.9779,0.9779,98.1,100.0
1555491600,2019-04-17 09:00:00,DAI/USD,0.9802,0.9802,0.9769,0.9799,1186.15,1211.76
1555488000,2019-04-17 08:00:00,DAI/USD,0.984,0.984,0.9802,0.9802,167.58,170.41
1555484400,2019-04-17 07:00:00,DAI/USD,0.9776,0.9845,0.9776,0.984,31.89,32.46
1555480800,2019-04-17 06:00:00,DAI/USD,0.9792,0.9845,0.9776,0.9776,933.37,950.0
1555477200,2019-04-17 05:00:00,DAI/USD,0.9792,0.9792,0.9792,0.9792,0.0,0.0
1555473600,2019-04-17 04:00:00,DAI/USD,0.9852,0.9852,0.9792,0.9792,1003.74,1025.0
1555470000,2019-04-17 03:00:00,DAI/USD,0.9851,0.9852,0.9851,0.9852,9.949,10.1
1555466400,2019-04-17 02:00:00,DAI/USD,0.9851,0.9851,0.9851,0.9851,0.0,0.0
1555462800,2019-04-17 01:00:00,DAI/USD,0.985,0.9851,0.985,0.9851,10.02,10.17
1555459200,2019-04-17 00:00:00,DAI/USD,0.976,0.985,0.976,0.985,1663.9,1690.96
1555455600,2019-04-16 23:00:00,DAI/USD,0.976,0.976,0.976,0.976,0.0,0.0
1555452000,2019-04-16 22:00:00,DAI/USD,0.9817,0.9897,0.976,0.976,739.45,752.93
1555448400,2019-04-16 21:00:00,DAI/USD,0.9816,0.9818,0.9816,0.9817,490.86,500.0
1555444800,2019-04-16 20:00:00,DAI/USD,0.9816,0.9899,0.9816,0.9816,958.32,975.0
1555441200,2019-04-16 19:00:00,DAI/USD,0.9899,0.9899,0.9816,0.9816,246.56,250.0
1555437600,2019-04-16 18:00:00,DAI/USD,0.9722,0.99,0.9722,0.9899,21187.34,21538.27
1555434000,2019-04-16 17:00:00,DAI/USD,0.9757,0.9789,0.9711,0.9722,38349.42,39337.11
1555430400,2019-04-16 16:00:00,DAI/USD,0.9756,0.9757,0.9756,0.9757,8583.67,8797.71
1555426800,2019-04-16 15:00:00,DAI/USD,0.9756,0.9756,0.9718,0.9756,490.24,502.73
1555423200,2019-04-16 14:00:00,DAI/USD,0.976,0.976,0.971,0.9756,4711.6,4846.38
1555419600,2019-04-16 13:00:00,DAI/USD,0.9726,0.9789,0.97,0.976,50347.45,51770.48
1555416000,2019-04-16 12:00:00,DAI/USD,0.9728,0.9728,0.9725,0.9726,48.63,50.0
1555412400,2019-04-16 11:00:00,DAI/USD,0.9769,0.9786,0.9726,0.9728,284.18,291.49
1555408800,2019-04-16 10:00:00,DAI/USD,0.9725,0.9769,0.9725,0.9769,4373.53,4478.88
1555405200,2019-04-16 09:00:00,DAI/USD,0.9753,0.976,0.9725,0.9725,10125.1,10381.79
1555401600,2019-04-16 08:00:00,DAI/USD,0.975,0.9753,0.9725,0.9753,34.2,35.13
1555398000,2019-04-16 07:00:00,DAI/USD,0.9725,0.9753,0.9725,0.975,748.09,767.25
1555394400,2019-04-16 06:00:00,DAI/USD,0.9749,0.975,0.9725,0.9725,1240.13,1272.14
1555390800,2019-04-16 05:00:00,DAI/USD,0.9747,0.9749,0.9747,0.9749,368.06,377.57
1555387200,2019-04-16 04:00:00,DAI/USD,0.9725,0.9747,0.9725,0.9747,1211.15,1242.61
1555383600,2019-04-16 03:00:00,DAI/USD,0.9746,0.9746,0.9725,0.9725,15702.35,16146.37
1555380000,2019-04-16 02:00:00,DAI/USD,0.9746,0.9746,0.9746,0.9746,0.0,0.0
1555376400,2019-04-16 01:00:00,DAI/USD,0.9725,0.9746,0.9725,0.9746,146.19,150.0
1555372800,2019-04-16 00:00:00,DAI/USD,0.9725,0.9725,0.9725,0.9725,198.9,204.52
1555369200,2019-04-15 23:00:00,DAI/USD,0.9746,0.9755,0.9725,0.9725,736.3,755.42
1555365600,2019-04-15 22:00:00,DAI/USD,0.9725,0.9746,0.9725,0.9746,372.72,382.52
1555362000,2019-04-15 21:00:00,DAI/USD,0.9725,0.975,0.9725,0.9725,19.84,20.38
1555358400,2019-04-15 20:00:00,DAI/USD,0.9725,0.975,0.9725,0.9725,1396.09,1434.9
1555354800,2019-04-15 19:00:00,DAI/USD,0.9725,0.976,0.9725,0.9725,5244.92,5385.29
1555351200,2019-04-15 18:00:00,DAI/USD,0.9725,0.9755,0.9725,0.9725,14870.04,15288.94
1555347600,2019-04-15 17:00:00,DAI/USD,0.9765,0.9765,0.9725,0.9725,42262.6,43456.33
1555344000,2019-04-15 16:00:00,DAI/USD,0.9729,0.9765,0.9729,0.9765,1166.63,1195.33
1555340400,2019-04-15 15:00:00,DAI/USD,0.976,0.976,0.9725,0.9729,170.21,175.0
1555336800,2019-04-15 14:00:00,DAI/USD,0.9765,0.977,0.9725,0.976,18504.01,19005.03
1555333200,2019-04-15 13:00:00,DAI/USD,0.9725,0.9765,0.9725,0.9765,58.55,60.0
1555329600,2019-04-15 12:00:00,DAI/USD,0.9725,0.9725,0.9725,0.9725,1069.75,1100.0
1555326000,2019-04-15 11:00:00,DAI/USD,0.9781,0.9781,0.9725,0.9725,413.32,425.0
1555322400,2019-04-15 10:00:00,DAI/USD,0.9725,0.9781,0.9725,0.9781,39.13,40.0
1555318800,2019-04-15 09:00:00,DAI/USD,0.9784,0.9784,0.9725,0.9725,2065.13,2122.92
1555315200,2019-04-15 08:00:00,DAI/USD,0.9725,0.9784,0.9725,0.9784,561.46,575.0
1555311600,2019-04-15 07:00:00,DAI/USD,0.9725,0.978,0.9725,0.9725,34.35,35.26
1555308000,2019-04-15 06:00:00,DAI/USD,0.9804,0.9804,0.9725,0.9725,583.51,599.76
1555304400,2019-04-15 05:00:00,DAI/USD,0.9747,0.9804,0.9747,0.9804,10.04,10.24
1555300800,2019-04-15 04:00:00,DAI/USD,0.981,0.9817,0.9747,0.9747,15501.83,15811.64
1555297200,2019-04-15 03:00:00,DAI/USD,0.981,0.9817,0.981,0.981,21136.75,21545.95
1555293600,2019-04-15 02:00:00,DAI/USD,0.981,0.9817,0.981,0.981,47036.1,47947.09
1555290000,2019-04-15 01:00:00,DAI/USD,0.981,0.9817,0.981,0.981,18889.83,19255.46
1555286400,2019-04-15 00:00:00,DAI/USD,0.9817,0.9817,0.98,0.981,2655.21,2706.72
1555282800,2019-04-14 23:00:00,DAI/USD,0.9817,0.9817,0.9778,0.9817,1593.65,1626.62
1555279200,2019-04-14 22:00:00,DAI/USD,0.9808,0.9817,0.9808,0.9817,507.16,516.63
1555275600,2019-04-14 21:00:00,DAI/USD,0.9748,0.9808,0.9725,0.9808,2755.32,2814.58
1555272000,2019-04-14 20:00:00,DAI/USD,0.9803,0.9803,0.9748,0.9748,121.84,125.0
1555268400,2019-04-14 19:00:00,DAI/USD,0.9756,0.9803,0.9751,0.9803,512.62,525.0
1555264800,2019-04-14 18:00:00,DAI/USD,0.9819,0.9819,0.9756,0.9756,976.64,996.09
1555261200,2019-04-14 17:00:00,DAI/USD,0.9819,0.9819,0.9819,0.9819,49.09,50.0
1555257600,2019-04-14 16:00:00,DAI/USD,0.9805,0.9819,0.9752,0.9819,1663.93,1698.79
1555254000,2019-04-14 15:00:00,DAI/USD,0.9795,0.9805,0.9754,0.9805,2335.85,2385.17
1555250400,2019-04-14 14:00:00,DAI/USD,0.976,0.9795,0.9743,0.9795,2699.6,2765.34
1555246800,2019-04-14 13:00:00,DAI/USD,0.9707,0.976,0.9707,0.976,1604.17,1645.28
1555243200,2019-04-14 12:00:00,DAI/USD,0.97,0.976,0.97,0.9707,349.94,360.02
1555239600,2019-04-14 11:00:00,DAI/USD,0.9688,0.97,0.9688,0.97,24.25,25.0
1555236000,2019-04-14 10:00:00,DAI/USD,0.9733,0.9733,0.9683,0.9688,1339.25,1379.97
1555232400,2019-04-14 09:00:00,DAI/USD,0.9697,0.9742,0.9692,0.9733,1909.92,1965.67
1555228800,2019-04-14 08:00:00,DAI/USD,0.9755,0.9759,0.9697,0.9697,313.59,322.25
1555225200,2019-04-14 07:00:00,DAI/USD,0.9719,0.9755,0.9671,0.9755,1209.07,1242.61
1555221600,2019-04-14 06:00:00,DAI/USD,0.9719,0.976,0.9665,0.9719,5537.3,5702.52
1555218000,2019-04-14 05:00:00,DAI/USD,0.9757,0.9757,0.9719,0.9719,168.85,173.73
1555214400,2019-04-14 04:00:00,DAI/USD,0.9723,0.9757,0.971,0.9757,571.01,586.78
1555210800,2019-04-14 03:00:00,DAI/USD,0.9685,0.9723,0.9654,0.9723,1416.59,1461.28
1555207200,2019-04-14 02:00:00,DAI/USD,0.976,0.9761,0.9684,0.9685,2115.5,2176.41
