https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume REP
1556571600,2019-04-29 21:00:00,REP/USD,21.62,21.62,21.62,21.62,0.0,0.0
1556568000,2019-04-29 20:00:00,REP/USD,21.62,21.62,21.62,21.62,0.0,0.0
1556564400,2019-04-29 19:00:00,REP/USD,21.62,21.62,21.62,21.62,0.0,0.0
1556560800,2019-04-29 18:00:00,REP/USD,21.62,21.62,21.62,21.62,0.0,0.0
1556557200,2019-04-29 17:00:00,REP/USD,22.0,22.42,21.3,21.62,773.22,35.72
1556553600,2019-04-29 16:00:00,REP/USD,20.95,22.0,20.95,22.0,525.38,24.62
1556550000,2019-04-29 15:00:00,REP/USD,20.95,20.95,20.95,20.95,0.0,0.0
1556546400,2019-04-29 14:00:00,REP/USD,20.96,20.96,20.95,20.95,20.95,1.0
1556542800,2019-04-29 13:00:00,REP/USD,21.04,21.04,20.96,20.96,188.92,9.0
1556539200,2019-04-29 12:00:00,REP/USD,21.15,21.15,21.04,21.04,316.52,15.0
1556535600,2019-04-29 11:00:00,REP/USD,22.42,22.42,21.14,21.15,315.95,14.88
1556532000,2019-04-29 10:00:00,REP/USD,22.42,22.42,22.42,22.42,0.0,0.0
1556528400,2019-04-29 09:00:00,REP/USD,22.42,22.42,22.42,22.42,0.0,0.0
1556524800,2019-04-29 08:00:00,REP/USD,22.42,22.42,22.42,22.42,0.0,0.0
1556521200,2019-04-29 07:00:00,REP/USD,22.42,22.42,22.42,22.42,0.0,0.0
1556517600,2019-04-29 06:00:00,REP/USD,22.23,22.43,22.23,22.42,358.21,15.97
1556514000,2019-04-29 05:00:00,REP/USD,22.23,22.23,22.23,22.23,0.0,0.0
1556510400,2019-04-29 04:00:00,REP/USD,22.51,22.51,22.23,22.23,2287.95,102.89
1556506800,2019-04-29 03:00:00,REP/USD,22.51,22.51,22.51,22.51,0.0,0.0
1556503200,2019-04-29 02:00:00,REP/USD,22.53,22.53,22.51,22.51,135.61,6.025
1556499600,2019-04-29 01:00:00,REP/USD,22.87,22.87,22.07,22.53,400.97,18.0
1556496000,2019-04-29 00:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556492400,2019-04-28 23:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556488800,2019-04-28 22:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556485200,2019-04-28 21:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556481600,2019-04-28 20:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556478000,2019-04-28 19:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556474400,2019-04-28 18:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556470800,2019-04-28 17:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556467200,2019-04-28 16:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556463600,2019-04-28 15:00:00,REP/USD,22.87,22.87,22.87,22.87,0.0,0.0
1556460000,2019-04-28 14:00:00,REP/USD,23.0,23.0,22.51,22.87,637.83,28.02
1556456400,2019-04-28 13:00:00,REP/USD,23.0,23.0,23.0,23.0,0.0,0.0
